服务器输出文件名	config_buff_effect.xml	根名称	ability	0	0	0	0		0		0	0																																												
客户端输出文件名	config_buff_effect.xml	项名称	root																																																					
buff ID	buff名称	中断or不中断	是否瞬时	是否可逆	是否可叠加	是否下线保存	持续时间(单位:秒)	 有效人数	效果1	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点	效果2	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点	效果3	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点	效果4	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点	效果5	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点			
1031	xiaoyao_skill05_lv11	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	120	0	1	1	0	4	3	360000	0.525	120	1	34	0	0	4	3	360000	0.525	120	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1032	xiaoyao_skill05_lv12	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	122	0	1	1	0	4	3	360000	0.525	122	1	34	0	0	4	3	360000	0.525	122	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1033	xiaoyao_skill05_lv13	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	124	0	1	1	0	4	3	360000	0.525	124	1	34	0	0	4	3	360000	0.525	124	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1034	xiaoyao_skill05_lv14	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	126	0	1	1	0	4	3	360000	0.525	126	1	34	0	0	4	3	360000	0.525	126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1035	xiaoyao_skill05_lv15	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	129	0	1	1	0	4	3	360000	0.525	129	1	34	0	0	4	3	360000	0.525	129	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1036	xiaoyao_skill05_lv16	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	132	0	1	1	0	4	3	360000	0.525	132	1	34	0	0	4	3	360000	0.525	132	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1037	xiaoyao_skill05_lv17	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	135	0	1	1	0	4	3	360000	0.525	135	1	34	0	0	4	3	360000	0.525	135	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1038	xiaoyao_skill05_lv18	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	138	0	1	1	0	4	3	360000	0.525	138	1	34	0	0	4	3	360000	0.525	138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1039	xiaoyao_skill05_lv19	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	141	0	1	1	0	4	3	360000	0.525	141	1	34	0	0	4	3	360000	0.525	141	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1040	xiaoyao_skill05_lv20	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	144	0	1	1	0	4	3	360000	0.525	144	1	34	0	0	4	3	360000	0.525	144	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1041	xiaoyao_skill05_lv21	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	147	0	1	1	0	4	3	360000	0.525	147	1	34	0	0	4	3	360000	0.525	147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1042	xiaoyao_skill05_lv22	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	150	0	1	1	0	4	3	360000	0.525	150	1	34	0	0	4	3	360000	0.525	150	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1043	xiaoyao_skill05_lv23	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	153	0	1	1	0	4	3	360000	0.525	153	1	34	0	0	4	3	360000	0.525	153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1044	xiaoyao_skill05_lv24	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	156	0	1	1	0	4	3	360000	0.525	156	1	34	0	0	4	3	360000	0.525	156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1045	xiaoyao_skill05_lv25	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	159	0	1	1	0	4	3	360000	0.525	159	1	34	0	0	4	3	360000	0.525	159	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1046	xiaoyao_skill05_lv26	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	162	0	1	1	0	4	3	360000	0.525	162	1	34	0	0	4	3	360000	0.525	162	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1047	xiaoyao_skill05_lv27	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	165	0	1	1	0	4	3	360000	0.525	165	1	34	0	0	4	3	360000	0.525	165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1048	xiaoyao_skill05_lv28	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	168	0	1	1	0	4	3	360000	0.525	168	1	34	0	0	4	3	360000	0.525	168	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1049	xiaoyao_skill05_lv29	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	171	0	1	1	0	4	3	360000	0.525	171	1	34	0	0	4	3	360000	0.525	171	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1050	xiaoyao_skill05_lv30	0	0	1	0	0	2	3	1	1	0	4	3	360000	0.525	174	0	1	1	0	4	3	360000	0.525	174	1	34	0	0	4	3	360000	0.525	174	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1051	xiaoyao_skill06_lv1	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	10000	0	2	4	0	4	2	10000	0.525	100	1	34	0	0	4	2	10000	0.525	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1052	xiaoyao_skill06_lv2	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	10200	0	2	4	0	4	2	10000	0.525	102	1	34	0	0	4	2	10000	0.525	102	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1053	xiaoyao_skill06_lv3	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	10400	0	2	4	0	4	2	10000	0.525	104	1	34	0	0	4	2	10000	0.525	104	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1054	xiaoyao_skill06_lv4	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	10600	0	2	4	0	4	2	10000	0.525	106	1	34	0	0	4	2	10000	0.525	106	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1055	xiaoyao_skill06_lv5	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	10800	0	2	4	0	4	2	10000	0.525	108	1	34	0	0	4	2	10000	0.525	108	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1056	xiaoyao_skill06_lv6	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	11000	0	2	4	0	4	2	10000	0.525	110	1	34	0	0	4	2	10000	0.525	110	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1057	xiaoyao_skill06_lv7	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	11200	0	2	4	0	4	2	10000	0.525	112	1	34	0	0	4	2	10000	0.525	112	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1058	xiaoyao_skill06_lv8	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	11400	0	2	4	0	4	2	10000	0.525	114	1	34	0	0	4	2	10000	0.525	114	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1059	xiaoyao_skill06_lv9	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	11600	0	2	4	0	4	2	10000	0.525	116	1	34	0	0	4	2	10000	0.525	116	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1060	xiaoyao_skill06_lv10	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	11800	0	2	4	0	4	2	10000	0.525	118	1	34	0	0	4	2	10000	0.525	118	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1061	xiaoyao_skill06_lv11	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	12000	0	2	4	0	4	2	10000	0.525	120	1	34	0	0	4	2	10000	0.525	120	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1062	xiaoyao_skill06_lv12	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	12200	0	2	4	0	4	2	10000	0.525	122	1	34	0	0	4	2	10000	0.525	122	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1063	xiaoyao_skill06_lv13	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	12400	0	2	4	0	4	2	10000	0.525	124	1	34	0	0	4	2	10000	0.525	124	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1064	xiaoyao_skill06_lv14	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	12600	0	2	4	0	4	2	10000	0.525	126	1	34	0	0	4	2	10000	0.525	126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1065	xiaoyao_skill06_lv15	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	12900	0	2	4	0	4	2	10000	0.525	129	1	34	0	0	4	2	10000	0.525	129	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1066	xiaoyao_skill06_lv16	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	13200	0	2	4	0	4	2	10000	0.525	132	1	34	0	0	4	2	10000	0.525	132	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1067	xiaoyao_skill06_lv17	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	13500	0	2	4	0	4	2	10000	0.525	135	1	34	0	0	4	2	10000	0.525	135	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1068	xiaoyao_skill06_lv18	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	13800	0	2	4	0	4	2	10000	0.525	138	1	34	0	0	4	2	10000	0.525	138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1069	xiaoyao_skill06_lv19	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	14100	0	2	4	0	4	2	10000	0.525	141	1	34	0	0	4	2	10000	0.525	141	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1070	xiaoyao_skill06_lv20	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	14400	0	2	4	0	4	2	10000	0.525	144	1	34	0	0	4	2	10000	0.525	144	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1071	xiaoyao_skill06_lv21	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	14700	0	2	4	0	4	2	10000	0.525	147	1	34	0	0	4	2	10000	0.525	147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1072	xiaoyao_skill06_lv22	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	15000	0	2	4	0	4	2	10000	0.525	150	1	34	0	0	4	2	10000	0.525	150	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1073	xiaoyao_skill06_lv23	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	15300	0	2	4	0	4	2	10000	0.525	153	1	34	0	0	4	2	10000	0.525	153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1074	xiaoyao_skill06_lv24	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	15600	0	2	4	0	4	2	10000	0.525	156	1	34	0	0	4	2	10000	0.525	156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1075	xiaoyao_skill06_lv25	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	15900	0	2	4	0	4	2	10000	0.525	159	1	34	0	0	4	2	10000	0.525	159	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1076	xiaoyao_skill06_lv26	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	16200	0	2	4	0	4	2	10000	0.525	162	1	34	0	0	4	2	10000	0.525	162	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1077	xiaoyao_skill06_lv27	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	16500	0	2	4	0	4	2	10000	0.525	165	1	34	0	0	4	2	10000	0.525	165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1078	xiaoyao_skill06_lv28	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	16800	0	2	4	0	4	2	10000	0.525	168	1	34	0	0	4	2	10000	0.525	168	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1079	xiaoyao_skill06_lv29	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	17100	0	2	4	0	4	2	10000	0.525	171	1	34	0	0	4	2	10000	0.525	171	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1080	xiaoyao_skill06_lv30	0	1	0	1	0	2	3	12	0	0	4	1	360000	0.525	17400	0	2	4	0	4	2	10000	0.525	174	1	34	0	0	4	2	10000	0.525	174	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1081	xiaoyao_skill07_lv1	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	100	0	34	0	0	4	1	40000	0.525	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1082	xiaoyao_skill07_lv2	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	102	0	34	0	0	4	1	40000	0.525	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1083	xiaoyao_skill07_lv3	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	104	0	34	0	0	4	1	40000	0.525	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1084	xiaoyao_skill07_lv4	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	106	0	34	0	0	4	1	40000	0.525	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1085	xiaoyao_skill07_lv5	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	108	0	34	0	0	4	1	40000	0.525	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1086	xiaoyao_skill07_lv6	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	110	0	34	0	0	4	1	40000	0.525	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1087	xiaoyao_skill07_lv7	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	112	0	34	0	0	4	1	40000	0.525	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1088	xiaoyao_skill07_lv8	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	114	0	34	0	0	4	1	40000	0.525	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1089	xiaoyao_skill07_lv9	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	116	0	34	0	0	4	1	40000	0.525	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1090	xiaoyao_skill07_lv10	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	118	0	34	0	0	4	1	40000	0.525	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1091	xiaoyao_skill07_lv11	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	120	0	34	0	0	4	1	40000	0.525	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1092	xiaoyao_skill07_lv12	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	122	0	34	0	0	4	1	40000	0.525	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1093	xiaoyao_skill07_lv13	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	124	0	34	0	0	4	1	40000	0.525	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1094	xiaoyao_skill07_lv14	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	126	0	34	0	0	4	1	40000	0.525	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1095	xiaoyao_skill07_lv15	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	129	0	34	0	0	4	1	40000	0.525	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1096	xiaoyao_skill07_lv16	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	132	0	34	0	0	4	1	40000	0.525	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1097	xiaoyao_skill07_lv17	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	135	0	34	0	0	4	1	40000	0.525	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1098	xiaoyao_skill07_lv18	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	138	0	34	0	0	4	1	40000	0.525	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1099	xiaoyao_skill07_lv19	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	141	0	34	0	0	4	1	40000	0.525	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1100	xiaoyao_skill07_lv20	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	144	0	34	0	0	4	1	40000	0.525	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1101	xiaoyao_skill07_lv21	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	147	0	34	0	0	4	1	40000	0.525	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1102	xiaoyao_skill07_lv22	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	150	0	34	0	0	4	1	40000	0.525	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1103	xiaoyao_skill07_lv23	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	153	0	34	0	0	4	1	40000	0.525	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1104	xiaoyao_skill07_lv24	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	156	0	34	0	0	4	1	40000	0.525	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1105	xiaoyao_skill07_lv25	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	159	0	34	0	0	4	1	40000	0.525	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1106	xiaoyao_skill07_lv26	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	162	0	34	0	0	4	1	40000	0.525	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1107	xiaoyao_skill07_lv27	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	165	0	34	0	0	4	1	40000	0.525	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1108	xiaoyao_skill07_lv28	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	168	0	34	0	0	4	1	40000	0.525	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1109	xiaoyao_skill07_lv29	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	171	0	34	0	0	4	1	40000	0.525	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1110	xiaoyao_skill07_lv30	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	174	0	34	0	0	4	1	40000	0.525	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1111	xiaoyao_skill08_lv1	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	10000	0	2	4	0	4	1	40000	0.525	100	1	1	1	0	4	1	160000	0.525	100	2	34	0	0	4	1	160000	0.525	100	2	0	0	0	0	0	0	0	0	0			
1112	xiaoyao_skill08_lv2	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	10200	0	2	4	0	4	1	40000	0.525	102	1	1	1	0	4	1	160000	0.525	102	2	34	0	0	4	1	160000	0.525	102	2	0	0	0	0	0	0	0	0	0			
1113	xiaoyao_skill08_lv3	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	10400	0	2	4	0	4	1	40000	0.525	104	1	1	1	0	4	1	160000	0.525	104	2	34	0	0	4	1	160000	0.525	104	2	0	0	0	0	0	0	0	0	0			
1114	xiaoyao_skill08_lv4	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	10600	0	2	4	0	4	1	40000	0.525	106	1	1	1	0	4	1	160000	0.525	106	2	34	0	0	4	1	160000	0.525	106	2	0	0	0	0	0	0	0	0	0			
1115	xiaoyao_skill08_lv5	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	10800	0	2	4	0	4	1	40000	0.525	108	1	1	1	0	4	1	160000	0.525	108	2	34	0	0	4	1	160000	0.525	108	2	0	0	0	0	0	0	0	0	0			
1116	xiaoyao_skill08_lv6	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	11000	0	2	4	0	4	1	40000	0.525	110	1	1	1	0	4	1	160000	0.525	110	2	34	0	0	4	1	160000	0.525	110	2	0	0	0	0	0	0	0	0	0			
1117	xiaoyao_skill08_lv7	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	11200	0	2	4	0	4	1	40000	0.525	112	1	1	1	0	4	1	160000	0.525	112	2	34	0	0	4	1	160000	0.525	112	2	0	0	0	0	0	0	0	0	0			
1118	xiaoyao_skill08_lv8	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	11400	0	2	4	0	4	1	40000	0.525	114	1	1	1	0	4	1	160000	0.525	114	2	34	0	0	4	1	160000	0.525	114	2	0	0	0	0	0	0	0	0	0			
1119	xiaoyao_skill08_lv9	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	11600	0	2	4	0	4	1	40000	0.525	116	1	1	1	0	4	1	160000	0.525	116	2	34	0	0	4	1	160000	0.525	116	2	0	0	0	0	0	0	0	0	0			
1120	xiaoyao_skill08_lv10	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	11800	0	2	4	0	4	1	40000	0.525	118	1	1	1	0	4	1	160000	0.525	118	2	34	0	0	4	1	160000	0.525	118	2	0	0	0	0	0	0	0	0	0			
1121	xiaoyao_skill08_lv11	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	12000	0	2	4	0	4	1	40000	0.525	120	1	1	1	0	4	1	160000	0.525	120	2	34	0	0	4	1	160000	0.525	120	2	0	0	0	0	0	0	0	0	0			
1122	xiaoyao_skill08_lv12	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	12200	0	2	4	0	4	1	40000	0.525	122	1	1	1	0	4	1	160000	0.525	122	2	34	0	0	4	1	160000	0.525	122	2	0	0	0	0	0	0	0	0	0			
1123	xiaoyao_skill08_lv13	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	12400	0	2	4	0	4	1	40000	0.525	124	1	1	1	0	4	1	160000	0.525	124	2	34	0	0	4	1	160000	0.525	124	2	0	0	0	0	0	0	0	0	0			
1124	xiaoyao_skill08_lv14	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	12600	0	2	4	0	4	1	40000	0.525	126	1	1	1	0	4	1	160000	0.525	126	2	34	0	0	4	1	160000	0.525	126	2	0	0	0	0	0	0	0	0	0			
1125	xiaoyao_skill08_lv15	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	12900	0	2	4	0	4	1	40000	0.525	129	1	1	1	0	4	1	160000	0.525	129	2	34	0	0	4	1	160000	0.525	129	2	0	0	0	0	0	0	0	0	0			
1126	xiaoyao_skill08_lv16	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	13200	0	2	4	0	4	1	40000	0.525	132	1	1	1	0	4	1	160000	0.525	132	2	34	0	0	4	1	160000	0.525	132	2	0	0	0	0	0	0	0	0	0			
1127	xiaoyao_skill08_lv17	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	13500	0	2	4	0	4	1	40000	0.525	135	1	1	1	0	4	1	160000	0.525	135	2	34	0	0	4	1	160000	0.525	135	2	0	0	0	0	0	0	0	0	0			
1128	xiaoyao_skill08_lv18	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	13800	0	2	4	0	4	1	40000	0.525	138	1	1	1	0	4	1	160000	0.525	138	2	34	0	0	4	1	160000	0.525	138	2	0	0	0	0	0	0	0	0	0			
1129	xiaoyao_skill08_lv19	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	14100	0	2	4	0	4	1	40000	0.525	141	1	1	1	0	4	1	160000	0.525	141	2	34	0	0	4	1	160000	0.525	141	2	0	0	0	0	0	0	0	0	0			
1130	xiaoyao_skill08_lv20	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	14400	0	2	4	0	4	1	40000	0.525	144	1	1	1	0	4	1	160000	0.525	144	2	34	0	0	4	1	160000	0.525	144	2	0	0	0	0	0	0	0	0	0			
1131	xiaoyao_skill08_lv21	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	14700	0	2	4	0	4	1	40000	0.525	147	1	1	1	0	4	1	160000	0.525	147	2	34	0	0	4	1	160000	0.525	147	2	0	0	0	0	0	0	0	0	0			
1132	xiaoyao_skill08_lv22	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	15000	0	2	4	0	4	1	40000	0.525	150	1	1	1	0	4	1	160000	0.525	150	2	34	0	0	4	1	160000	0.525	150	2	0	0	0	0	0	0	0	0	0			
1133	xiaoyao_skill08_lv23	0	0	1	1	0	3	3	3	2	0	4	2	10000	0.525	15300	0	2	4	0	4	1	40000	0.525	153	1	1	1	0	4	1	160000	0.525	153	2	34	0	0	4	1	160000	0.525	153	2	0	0	0	0	0	0	0	0	0			
