服务器输出文件名	config_skill_effect.xml	根名称	ability																				
客户端输出文件名	config_skill_effect.xml	项名称	root																				
技能ID	下一级技能	前置技能	冷却时间 单位（秒）	buff1	作用对象类型	作用范围	距离（单位：米）	角度	buff2	作用对象	作用范围	W（单位：米）	L（单位：米）	所需消耗怒气	学习消耗	技能书数量	升级消耗类型	升级消耗	角色等级	技能名称	技能描述		
2015	2016	0	3	25	1	0	0	0	0	0	0	0	0	10	222000055	5	12	10	23	[e8957b]BUFF动作-真理之音[-]	[5b3528]]增加自身暴击率[-]		
2016	2017	0	3	26	1	0	0	0	0	0	0	0	0	10	222000056	5	12	10	24	[e8958b]BUFF动作-真理之音[-]	[5b3529]]增加自身暴击率[-]		
2017	2018	0	3	27	1	0	0	0	0	0	0	0	0	10	222000057	5	12	10	24	[e8959b]BUFF动作-真理之音[-]	[5b3530]]增加自身暴击率[-]		
2018	2019	0	3	28	1	0	0	0	0	0	0	0	0	10	222000058	5	12	10	24	[e8960b]BUFF动作-真理之音[-]	[5b3531]]增加自身暴击率[-]		
2019	2020	0	3	29	1	0	0	0	0	0	0	0	0	10	222000059	5	12	10	24	[e8961b]BUFF动作-真理之音[-]	[5b3532]]增加自身暴击率[-]		
2020	2021	0	3	30	1	0	0	0	0	0	0	0	0	10	222000060	5	12	10	24	[e8962b]BUFF动作-真理之音[-]	[5b3533]]增加自身暴击率[-]		
2021	2022	0	3	1	1	0	0	0	0	0	0	0	0	10	222000061	5	12	10	25	[e8933b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{0}[-][-]		
2022	2023	0	3	2	1	0	0	0	0	0	0	0	0	10	222000062	5	12	10	25	[e8934b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{1}[-][-]		
2023	2024	0	3	3	1	0	0	0	0	0	0	0	0	10	222000063	5	12	10	25	[e8935b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{2}[-][-]		
2024	2025	0	3	4	1	0	0	0	0	0	0	0	0	10	222000064	5	12	10	25	[e8936b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{3}[-][-]		
2025	2026	0	3	5	1	0	0	0	0	0	0	0	0	10	222000001	5	12	10	25	[e8937b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{4}[-][-]		
2026	2027	0	3	6	1	0	0	0	0	0	0	0	0	10	222000002	5	12	10	26	[e8938b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{5}[-][-]		
2027	2028	0	3	7	1	0	0	0	0	0	0	0	0	10	222000003	5	12	10	26	[e8939b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{6}[-][-]		
2028	2029	0	3	8	1	0	0	0	0	0	0	0	0	10	222000004	5	12	10	26	[e8940b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{7}[-][-]		
2029	2030	0	3	9	1	0	0	0	0	0	0	0	0	10	222000005	5	12	10	26	[e8941b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{8}[-][-]		
2030	2031	0	3	10	1	0	0	0	0	0	0	0	0	10	222000006	5	12	10	26	[e8942b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{9}[-][-]		
2031	2032	0	3	11	1	0	0	0	0	0	0	0	0	10	222000007	5	12	10	27	[e8943b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{10}[-][-]		
2032	2033	0	3	12	1	0	0	0	0	0	0	0	0	10	222000008	5	12	10	27	[e8944b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{11}[-][-]		
2033	2034	0	3	13	1	0	0	0	0	0	0	0	0	10	222000009	5	12	10	27	[e8945b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{12}[-][-]		
2034	2035	0	3	14	1	0	0	0	0	0	0	0	0	10	222000010	5	12	10	27	[e8946b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{13}[-][-]		
2035	2036	0	3	15	1	0	0	0	0	0	0	0	0	10	222000011	5	12	10	27	[e8947b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{14}[-][-]		
2036	2037	0	3	16	1	0	0	0	0	0	0	0	0	10	222000012	5	12	10	28	[e8948b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{15}[-][-]		
2037	2038	0	3	17	1	0	0	0	0	0	0	0	0	10	222000013	5	12	10	28	[e8949b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{16}[-][-]		
2038	2039	0	3	18	1	0	0	0	0	0	0	0	0	10	222000014	5	12	10	28	[e8950b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{17}[-][-]		
2039	2040	0	3	19	1	0	0	0	0	0	0	0	0	10	222000015	5	12	10	28	[e8951b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{18}[-][-]		
2040	2041	0	3	20	1	0	0	0	0	0	0	0	0	10	222000016	5	12	10	28	[e8952b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{19}[-][-]		
2041	2042	0	3	21	1	0	0	0	0	0	0	0	0	10	222000017	5	12	10	29	[e8953b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{20}[-][-]		
2042	2043	0	3	22	1	0	0	0	0	0	0	0	0	10	222000018	5	12	10	29	[e8954b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{21}[-][-]		
2043	2044	0	3	23	1	0	0	0	0	0	0	0	0	10	222000019	5	12	10	29	[e8955b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{22}[-][-]		
2044	2045	0	3	24	1	0	0	0	0	0	0	0	0	10	222000020	5	12	10	29	[e8956b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{23}[-][-]		
2045	2046	0	3	25	1	0	0	0	0	0	0	0	0	10	222000021	5	12	10	29	[e8957b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{24}[-][-]		
2046	2047	0	3	26	1	0	0	0	0	0	0	0	0	10	222000022	5	12	10	30	[e8958b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{25}[-][-]		
2047	2048	0	3	27	1	0	0	0	0	0	0	0	0	10	222000023	5	12	10	30	[e8959b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{26}[-][-]		
2048	2049	0	3	28	1	0	0	0	0	0	0	0	0	10	222000024	5	12	10	30	[e8960b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{27}[-][-]		
2049	2050	0	3	29	1	0	0	0	0	0	0	0	0	10	222000025	5	12	10	30	[e8961b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{28}[-][-]		
2050	2051	0	3	30	1	0	0	0	0	0	0	0	0	10	222000026	5	12	10	30	[e8962b]幻魔琴-绝命[-]	[5b3504]跃起用琴音攻击凌空目标[2c9450]{29}[-][-]		
2051	2052	0	3	1	1	0	0	0	0	0	0	0	0	10	222000027	5	12	10	31	[e8933b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{1}[-][-]		
2052	2053	0	3	2	1	0	0	0	0	0	0	0	0	10	222000028	5	12	10	31	[e8934b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{2}[-][-]		
2053	2054	0	3	3	1	0	0	0	0	0	0	0	0	10	222000029	5	12	10	31	[e8935b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{3}[-][-]		
2054	2055	0	3	4	1	0	0	0	0	0	0	0	0	10	222000030	5	12	10	31	[e8936b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{4}[-][-]		
2055	2056	0	3	5	1	0	0	0	0	0	0	0	0	10	222000031	5	12	10	31	[e8937b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{5}[-][-]		
2056	2057	0	3	6	1	0	0	0	0	0	0	0	0	10	222000032	5	12	10	32	[e8938b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{6}[-][-]		
2057	2058	0	3	7	1	0	0	0	0	0	0	0	0	10	222000033	5	12	10	32	[e8939b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{7}[-][-]		
2058	2059	0	3	8	1	0	0	0	0	0	0	0	0	10	222000034	5	12	10	32	[e8940b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{8}[-][-]		
2059	2060	0	3	9	1	0	0	0	0	0	0	0	0	10	222000035	5	12	10	32	[e8941b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{9}[-][-]		
2060	2061	0	3	10	1	0	0	0	0	0	0	0	0	10	222000036	5	12	10	32	[e8942b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{10}[-][-]		
2061	2062	0	3	11	1	0	0	0	0	0	0	0	0	10	222000037	5	12	10	33	[e8943b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{11}[-][-]		
2062	2063	0	3	12	1	0	0	0	0	0	0	0	0	10	222000038	5	12	10	33	[e8944b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{12}[-][-]		
2063	2064	0	3	13	1	0	0	0	0	0	0	0	0	10	222000039	5	12	10	33	[e8945b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{13}[-][-]		
2064	2065	0	3	14	1	0	0	0	0	0	0	0	0	10	222000040	5	12	10	33	[e8946b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{14}[-][-]		
2065	2066	0	3	15	1	0	0	0	0	0	0	0	0	10	222000041	5	12	10	33	[e8947b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{15}[-][-]		
2066	2067	0	3	16	1	0	0	0	0	0	0	0	0	10	222000042	5	12	10	34	[e8948b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{16}[-][-]		
2067	2068	0	3	17	1	0	0	0	0	0	0	0	0	10	222000043	5	12	10	34	[e8949b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{17}[-][-]		
2068	2069	0	3	18	1	0	0	0	0	0	0	0	0	10	222000044	5	12	10	34	[e8950b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{18}[-][-]		
2069	2070	0	3	19	1	0	0	0	0	0	0	0	0	10	222000045	5	12	10	34	[e8951b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{19}[-][-]		
2070	2071	0	3	20	1	0	0	0	0	0	0	0	0	10	222000046	5	12	10	34	[e8952b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{20}[-][-]		
2071	2072	0	3	21	1	0	0	0	0	0	0	0	0	10	222000047	5	12	10	35	[e8953b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{21}[-][-]		
2072	2073	0	3	22	1	0	0	0	0	0	0	0	0	10	222000048	5	12	10	35	[e8954b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{22}[-][-]		
2073	2074	0	3	23	1	0	0	0	0	0	0	0	0	10	222000049	5	12	10	35	[e8955b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{23}[-][-]		
2074	2075	0	3	24	1	0	0	0	0	0	0	0	0	10	222000050	5	12	10	35	[e8956b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{24}[-][-]		
2075	2076	0	3	25	1	0	0	0	0	0	0	0	0	10	222000051	5	12	10	35	[e8957b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{25}[-][-]		
2076	2077	0	3	26	1	0	0	0	0	0	0	0	0	10	222000052	5	12	10	36	[e8958b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{26}[-][-]		
2077	2078	0	3	27	1	0	0	0	0	0	0	0	0	10	222000053	5	12	10	36	[e8959b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{27}[-][-]		
2078	2079	0	3	28	1	0	0	0	0	0	0	0	0	10	222000054	5	12	10	36	[e8960b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{28}[-][-]		
2079	2080	0	3	29	1	0	0	0	0	0	0	0	0	10	222000055	5	12	10	36	[e8961b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{29}[-][-]		
2080	2081	0	3	30	1	0	0	0	0	0	0	0	0	10	222000056	5	12	10	36	[e8962b]幻魔琴-伤[-]	[5b3504]利用琴音拉近敌人照成伤害[2c9450]{0}[-]击倒敌人[2c9450]{30}[-][-]		
2081	2082	0	3	1	1	0	0	0	0	0	0	0	0	10	222000057	5	12	10	37	[e8933b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{0}[-][-]		
2082	2083	0	3	2	1	0	0	0	0	0	0	0	0	10	222000058	5	12	10	37	[e8934b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{1}[-][-]		
2083	2084	0	3	3	1	0	0	0	0	0	0	0	0	10	222000059	5	12	10	37	[e8935b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{2}[-][-]		
2084	2085	0	3	4	1	0	0	0	0	0	0	0	0	10	222000060	5	12	10	37	[e8936b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{3}[-][-]		
2085	2086	0	3	5	1	0	0	0	0	0	0	0	0	10	222000061	5	12	10	37	[e8937b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{4}[-][-]		
2086	2087	0	3	6	1	0	0	0	0	0	0	0	0	10	222000062	5	12	10	38	[e8938b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{5}[-][-]		
2087	2088	0	3	7	1	0	0	0	0	0	0	0	0	10	222000063	5	12	10	38	[e8939b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{6}[-][-]		
2088	2089	0	3	8	1	0	0	0	0	0	0	0	0	10	222000064	5	12	10	38	[e8940b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{7}[-][-]		
2089	2090	0	3	9	1	0	0	0	0	0	0	0	0	10	222000001	5	12	10	38	[e8941b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{8}[-][-]		
2090	2091	0	3	10	1	0	0	0	0	0	0	0	0	10	222000002	5	12	10	38	[e8942b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{9}[-][-]		
2091	2092	0	3	11	1	0	0	0	0	0	0	0	0	10	222000003	5	12	10	39	[e8943b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{10}[-][-]		
2092	2093	0	3	12	1	0	0	0	0	0	0	0	0	10	222000004	5	12	10	39	[e8944b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{11}[-][-]		
2093	2094	0	3	13	1	0	0	0	0	0	0	0	0	10	222000005	5	12	10	39	[e8945b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{12}[-][-]		
2094	2095	0	3	14	1	0	0	0	0	0	0	0	0	10	222000006	5	12	10	39	[e8946b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{13}[-][-]		
2095	2096	0	3	15	1	0	0	0	0	0	0	0	0	10	222000007	5	12	10	39	[e8947b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{14}[-][-]		
2096	2097	0	3	16	1	0	0	0	0	0	0	0	0	10	222000008	5	12	10	40	[e8948b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{15}[-][-]		
2097	2098	0	3	17	1	0	0	0	0	0	0	0	0	10	222000009	5	12	10	40	[e8949b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{16}[-][-]		
2098	2099	0	3	18	1	0	0	0	0	0	0	0	0	10	222000010	5	12	10	40	[e8950b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{17}[-][-]		
2099	2100	0	3	19	1	0	0	0	0	0	0	0	0	10	222000011	5	12	10	40	[e8951b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{18}[-][-]		
2100	2101	0	3	20	1	0	0	0	0	0	0	0	0	10	222000012	5	12	10	40	[e8952b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{19}[-][-]		
2101	2102	0	3	21	1	0	0	0	0	0	0	0	0	10	222000013	5	12	10	41	[e8953b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{20}[-][-]		
2102	2103	0	3	22	1	0	0	0	0	0	0	0	0	10	222000014	5	12	10	41	[e8954b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{21}[-][-]		
2103	2104	0	3	23	1	0	0	0	0	0	0	0	0	10	222000015	5	12	10	41	[e8955b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{22}[-][-]		
2104	2105	0	3	24	1	0	0	0	0	0	0	0	0	10	222000016	5	12	10	41	[e8956b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{23}[-][-]		
2105	2106	0	3	25	1	0	0	0	0	0	0	0	0	10	222000017	5	12	10	41	[e8957b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{24}[-][-]		
2106	2107	0	3	26	1	0	0	0	0	0	0	0	0	10	222000018	5	12	10	42	[e8958b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{25}[-][-]		
2107	2108	0	3	27	1	0	0	0	0	0	0	0	0	10	222000019	5	12	10	42	[e8959b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{26}[-][-]		
2108	2109	0	3	28	1	0	0	0	0	0	0	0	0	10	222000020	5	12	10	42	[e8960b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{27}[-][-]		
2109	2110	0	3	29	1	0	0	0	0	0	0	0	0	10	222000021	5	12	10	42	[e8961b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{28}[-][-]		
2110	2111	0	3	30	1	0	0	0	0	0	0	0	0	10	222000022	5	12	10	42	[e8962b]回旋琴[-]	[5b3504]冲击对敌人照成伤害[2c9450]{29}[-][-]		
2111	2112	0	3	1	1	0	0	0	0	0	0	0	0	10	222000023	5	12	10	43	[e8933b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{1}[-][-]		
2112	2113	0	3	2	1	0	0	0	0	0	0	0	0	10	222000024	5	12	10	43	[e8934b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{2}[-][-]		
2113	2114	0	3	3	1	0	0	0	0	0	0	0	0	10	222000025	5	12	10	43	[e8935b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{3}[-][-]		
2114	2115	0	3	4	1	0	0	0	0	0	0	0	0	10	222000026	5	12	10	43	[e8936b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{4}[-][-]		
2115	2116	0	3	5	1	0	0	0	0	0	0	0	0	10	222000027	5	12	10	43	[e8937b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{5}[-][-]		
2116	2117	0	3	6	1	0	0	0	0	0	0	0	0	10	222000028	5	12	10	44	[e8938b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{6}[-][-]		
2117	2118	0	3	7	1	0	0	0	0	0	0	0	0	10	222000029	5	12	10	44	[e8939b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{7}[-][-]		
2118	2119	0	3	8	1	0	0	0	0	0	0	0	0	10	222000030	5	12	10	44	[e8940b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{8}[-][-]		
2119	2120	0	3	9	1	0	0	0	0	0	0	0	0	10	222000031	5	12	10	44	[e8941b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{9}[-][-]		
2120	2121	0	3	10	1	0	0	0	0	0	0	0	0	10	222000032	5	12	10	44	[e8942b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{10}[-][-]		
2121	2122	0	3	11	1	0	0	0	0	0	0	0	0	10	222000033	5	12	10	45	[e8943b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{11}[-][-]		
2122	2123	0	3	12	1	0	0	0	0	0	0	0	0	10	222000034	5	12	10	45	[e8944b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{12}[-][-]		
2123	2124	0	3	13	1	0	0	0	0	0	0	0	0	10	222000035	5	12	10	45	[e8945b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{13}[-][-]		
2124	2125	0	3	14	1	0	0	0	0	0	0	0	0	10	222000036	5	12	10	45	[e8946b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{14}[-][-]		
2125	2126	0	3	15	1	0	0	0	0	0	0	0	0	10	222000037	5	12	10	45	[e8947b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{15}[-][-]		
2126	2127	0	3	16	1	0	0	0	0	0	0	0	0	10	222000038	5	12	10	46	[e8948b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{16}[-][-]		
2127	2128	0	3	17	1	0	0	0	0	0	0	0	0	10	222000039	5	12	10	46	[e8949b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{17}[-][-]		
2128	2129	0	3	18	1	0	0	0	0	0	0	0	0	10	222000040	5	12	10	46	[e8950b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{18}[-][-]		
2129	2130	0	3	19	1	0	0	0	0	0	0	0	0	10	222000041	5	12	10	46	[e8951b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{19}[-][-]		
2130	2131	0	3	20	1	0	0	0	0	0	0	0	0	10	222000042	5	12	10	46	[e8952b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{20}[-][-]		
2131	2132	0	3	21	1	0	0	0	0	0	0	0	0	10	222000043	5	12	10	47	[e8953b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{21}[-][-]		
2132	2133	0	3	22	1	0	0	0	0	0	0	0	0	10	222000044	5	12	10	47	[e8954b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{22}[-][-]		
2133	2134	0	3	23	1	0	0	0	0	0	0	0	0	10	222000045	5	12	10	47	[e8955b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{23}[-][-]		
2134	2135	0	3	24	1	0	0	0	0	0	0	0	0	10	222000046	5	12	10	47	[e8956b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{24}[-][-]		
2135	2136	0	3	25	1	0	0	0	0	0	0	0	0	10	222000047	5	12	10	47	[e8957b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{25}[-][-]		
2136	2137	0	3	26	1	0	0	0	0	0	0	0	0	10	222000048	5	12	10	48	[e8958b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{26}[-][-]		
2137	2138	0	3	27	1	0	0	0	0	0	0	0	0	10	222000049	5	12	10	48	[e8959b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{27}[-][-]		
2138	2139	0	3	28	1	0	0	0	0	0	0	0	0	10	222000050	5	12	10	48	[e8960b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{28}[-][-]		
2139	2140	0	3	29	1	0	0	0	0	0	0	0	0	10	222000051	5	12	10	48	[e8961b]天音之力[-]	[5b3504]挑飞敌人进摔落进行打击照成伤害[2c9450]{0}[-]击退对方[2c9450]{29}[-][-]		
2140	2141	0	3	30	1	0	0	0	0	0	0	0	0	10	222000052	5	12	10	48	[e8933b]幻魔琴-真理[-]	[5b3504]对前方进行范围琴音伤害[2c9450]{0}[-][-]		
2141	2142	0	3	1	1	0	0	0	0	0	0	0	0	10	222000053	5	12	10	49	[e8934b]幻魔琴-真理[-]	[5b3504]对前方进行范围琴音伤害[2c9450]{1}[-][-]		
2142	2143	0	3	2	1	0	0	0	0	0	0	0	0	10	222000054	5	12	10	49	[e8935b]幻魔琴-真理[-]	[5b3504]对前方进行范围琴音伤害[2c9450]{2}[-][-]		
2143	2144	0	3	3	1	0	0	0	0	0	0	0	0	10	222000055	5	12	10	49	[e8936b]幻魔琴-真理[-]	[5b3504]对前方进行范围琴音伤害[2c9450]{3}[-][-]		
2144	2145	0	3	4	1	0	0	0	0	0	0	0	0	10	222000056	5	12	10	49	[e8937b]幻魔琴-真理[-]	[5b3504]对前方进行范围琴音伤害[2c9450]{4}[-][-]		
